latitude,longitude,line_number,picture,tags
41.8355664,-87.6782444,18301,street_view_18300.jpg,building | car | parking lot | cloud | cloudy | intersection | loom | park | pole | power line | retail | road | sky | storm cloud | stormy | street corner | street scene
41.7931881,-87.7875961,18311,street_view_18310.jpg,curb | home | house | house exterior | street scene | suburb | tree | yard
41.9865777,-87.7669754,18314,street_view_18313.jpg,car | cloudy | driveway | estate | garage | garage door | hedge | home | house | house exterior | lush | tree | yard
41.7149479,-87.6482634,18317,street_view_18316.jpg,car | curve | road | rural | sky | stop sign | street scene | street sign | suburb | tree
41.79483,-87.7570848,18318,street_view_18317.jpg,car | curb | driveway | garage | home | house | house exterior | park | power line | road | sky | suburb | suv
41.7643668,-87.6189277,18323,street_view_18322.jpg,attach | shed | beam | garage | garage door | home | house | house exterior | pole | power line | shine | sky | sun | telegraph pole | white
41.9306124,-87.7994844,18327,street_view_18326.jpg,apartment | building | car | home | house | house exterior | row | sky | street corner | street scene | suburb | sun | sunny | tree
41.7523042,-87.6642273,18329,street_view_18328.jpg,apartment | brick building | building | pole | power line | retail | road | sky | street corner | street sign | telegraph pole
41.8108447,-87.706173,18333,street_view_18332.jpg,alley | shed | bin | building | driveway | garage | garage door | home | house | house exterior | pole | power line | road | sky | telegraph pole
41.949176,-87.6583516,18335,street_view_18334.jpg,bar | beam | ceiling | pillar | restaurant | person | retail | stand | stool | walk
41.8866292,-87.6298608,18340,street_view_18339.jpg,atrium | beam | building | ceiling | pillar | elevator | entrance | floor | headquarter | hallway | modern | office building
41.9329627,-87.6764524,18341,street_view_18340.jpg,alley | apartment | building | car | fence | garage | home | house exterior | park | power line
41.9128223,-87.6792173,18345,street_view_18344.jpg,alley | shed | driveway | garage | garage door | hedge | home | house | house exterior | ivy | pole | power line | road | sky | telegraph pole | tree | trim
41.7776261,-87.7248263,18351,street_view_18350.jpg,car | home | house | house exterior | park | tree
41.8022321,-87.651097,18356,street_view_18355.jpg,car | estate | home | house | house exterior | park | row | suburb
41.8240322,-87.6679701,18357,street_view_18356.jpg,apartment | car | curb | home | house | house exterior | park | road | row | street corner | street scene | suburb
41.7466692,-87.5785208,18360,street_view_18359.jpg,car | city | drive | park | retail | road | sky | street scene | street sign | travel
41.966194,-87.7645363,18362,street_view_18361.jpg,alley | bin | container | driveway | garage | garage door | home | house | house exterior | power line | recycling bin | tree | yard
41.9251981,-87.6919363,18365,street_view_18364.jpg,alley | bin | building | driveway | fence | garage | garage door | home | house | house exterior | power line | road | sky | suburb
41.7968963,-87.769406,18367,street_view_18366.jpg,car | driveway | home | house | house exterior | park | row | sky | suburb
41.7420903,-87.6056267,18371,street_view_18370.jpg,apartment | building | car | church | cloudy | curb | home | house | house exterior | minivan | park | road | suburb | suv | tree | van
41.7934595,-87.7264691,18375,street_view_18374.jpg,apartment | building | home | tree
41.7451437,-87.6168631,18377,street_view_18376.jpg,shed | bin | debris | driveway | garage | garage door | home | house | house exterior | load | tree | yard
41.7361107,-87.7175407,18379,street_view_18378.jpg,attach | shed | barbecue grill | bin | building | container | cooler | garage | garage door | grill | house | house exterior | hut | power line | sky | stool
41.8786427,-87.7147342,18380,street_view_18379.jpg,building | cloudy | fence | fog | grass | house exterior | lush | sky | tree | weed
41.7441168,-87.647851,18382,street_view_18381.jpg,alley | shed | bin | building | driveway | garage | garage door | home | house | house exterior | power line | sky
41.7055625,-87.6273716,18387,street_view_18386.jpg,alley | brick building | building | driveway | garage | garage door | home | pole | power line | sky | telegraph pole | tree
41.7818367,-87.7119697,18392,street_view_18391.jpg,shed | bin | blue | building | chair | container | garage | garage door | home | house | house exterior | power line | stool
41.7758261,-87.727922,18393,street_view_18392.jpg,shed | bin | building | car | cloudy | fence | garage | garage door | home | house | house exterior | rail | ramp | sky | sun
41.7514314,-87.7338099,18397,street_view_18396.jpg,cloudy | curb | home | house | house exterior | pavement | road | street scene | street sign | suburb | tree
41.9221675,-87.7226887,18404,street_view_18403.jpg,brick building | building | campus | office building | pole | power line | sky | street sign | telegraph pole | tree
41.949024,-87.7559457,18410,street_view_18409.jpg,alley | bin | cloudy | driveway | garage | home | house | house exterior | pole | power line | road | sky | street scene | suburb | telegraph pole
41.9343808,-87.7976845,18411,street_view_18410.jpg,apartment | car | curb | home | house exterior | park | road | sky | street scene | suburb
41.7157427,-87.6470657,18420,street_view_18419.jpg,car | cloudy | curb | driveway | garage | house | house exterior | park | road | sky | street scene | suburb | tree
41.7764539,-87.6486986,18423,street_view_18422.jpg,building | home | house | house exterior | pole | road | street corner | street scene | street sign | suburb | tree
41.8853491,-87.696832,18432,street_view_18431.jpg,clock | brick building | building | campus | chapel | church | sky | spire | tree
41.7043892,-87.6510017,18433,street_view_18432.jpg,bin | car | cloudy | home | house | house exterior | road | sky | street scene | suburb | tree
41.9308216,-87.6810939,18441,street_view_18440.jpg,shed | bin | building | car | garage | hangar | park | ramp | retail | sky | warehouse
41.7119181,-87.6232721,18446,street_view_18445.jpg,building | green | hedge | home | house | house exterior | shutter | siding | tree | trim | white | white house | window
41.8969131,-87.714276,18450,street_view_18449.jpg,attach | shed | cloudy | garage | garage door | house exterior | power line | sky
41.9125794,-87.7786337,18451,street_view_18450.jpg,attach | shed | building | cloudy | garage | garage door | house exterior | power line | sky
41.653051,-87.6078609,18462,street_view_18461.jpg,attach | flag pole | lamp post | lush | pole | street sign | telegraph pole | tree
41.7008018,-87.7117913,18464,street_view_18463.jpg,car | curb | house | house exterior | park | road | sky | street scene | suburb
41.7417862,-87.6720844,18466,street_view_18465.jpg,bin | building | cloud | cloudy | fence | garage | garage door | home | house | house exterior | loom | power line | sky | stool
41.692724,-87.6763767,18472,street_view_18471.jpg,car | curb | grass | home | house | house exterior | lawn | lush | park | pole | power line | road | row | sky | street scene | street sign | suburb | tree | yard
41.7493355,-87.650943,18476,street_view_18475.jpg,building | fence | garage | garage door | home | house | house exterior | power line | sky | telegraph pole | tree | wire
41.7440426,-87.642984,18481,street_view_18480.jpg,fence | garage | hillside | home | house | house exterior | lush | power line | white house | yard
41.7882583,-87.6269331,18486,street_view_18485.jpg,apartment | building | chimney | grass | green | hillside | home | house | house exterior | lamp post | lush | pole | rural | street corner | street sign | tree | weed
41.8569227,-87.6501585,18490,street_view_18489.jpg,alley | apartment | bin | building | car | city | fence | pavement | pole | power line | road | sky | street scene | suburb | telegraph pole | urban
42.0039002,-87.7066006,18494,street_view_18493.jpg,apartment | building | chimney | cloudy | home | house | house exterior | tree | white | white house | yard
41.9371145,-87.8029667,18496,street_view_18495.jpg,attach | shed | bin | fence | garage | garage door | home | house | house exterior | pole | power line | sky | telegraph pole | wire
41.7779944,-87.6747466,18504,street_view_18503.jpg,car | home | house | house exterior | lush | park | sky | street sign | tree | white house | yard
41.9511992,-87.7573839,18508,street_view_18507.jpg,alley | shed | bin | building | garage | home | house | house exterior | pavement | power line | road | sky | suburb
41.6880503,-87.6317323,18512,street_view_18511.jpg,alley | bin | blue | car | cart | cooler | curb | home | house | house exterior | park | pole | power line | recycling bin | road | shopping cart | street scene | suburb | tarp | telegraph pole | tree
41.9730365,-87.7799208,18516,street_view_18515.jpg,bush | evergreen | fence | green | hedge | home | house | house exterior | lush | pole | power line | shrub | sky | tree | trim
41.7946069,-87.767747,18522,street_view_18521.jpg,apartment | building | car | home | park | power line | street corner
41.7270634,-87.5875712,18523,street_view_18522.jpg,shed | backyard | bin | fence | garage | garage door | home | house | house exterior | power line | tree | yard
41.901472,-87.6793503,18525,street_view_18524.jpg,apartment | building | campus | car | home | park | sky | tree
41.9389812,-87.8242534,18527,street_view_18526.jpg,shed | building | cloudy | fence | garage | garage door | house | house exterior | pole | power line | sky | telegraph pole | white | wire
41.8708986,-87.6868913,18531,street_view_18530.jpg,attach | building | chimney | fence | home | house | house exterior | pipe | pole | power line | stone building
41.7917487,-87.6649294,18536,street_view_18535.jpg,brick building | building | corner | retail | sign | stone building | store | storefront | street corner
41.939974,-87.8345914,18552,street_view_18551.jpg,attach | bin | fence | garage | garbage | home | house | house exterior | pole | power line | recycling bin | telegraph pole | wire
41.993282,-87.7949467,18559,street_view_18558.jpg,ambulance | curb | home | house | house exterior | park | tree | van | white
41.767601,-87.6550553,18563,street_view_18562.jpg,building | car | home | house | house exterior | park | row | suburb | tree
41.7329183,-87.5723254,18568,street_view_18567.jpg,leaf | green | lush | maple | maple leaf | sky | tree
41.9665822,-87.7258952,18569,street_view_18568.jpg,brick building | building | campus | home | sky | stone building | tree | window
41.743786,-87.5621196,18577,street_view_18576.jpg,alley | shed | driveway | path | garage | home | house | house exterior | lead to | lush | rural | tree | yard
41.9017785,-87.6929389,18583,street_view_18582.jpg,alley | shed | bin | blanket | blue | building | cloudy | container | cooler | garage | garage door | green | greenery | grow | hedge | house | house exterior | ivy | plant | pole | power line | sky | stool | vegetation | vine
41.6886578,-87.6103992,18594,street_view_18593.jpg,alley | shed | bin | building | driveway | garage | garage door | garbage | home | house | house exterior | power line | sky
41.9612588,-87.7798545,18607,street_view_18606.jpg,car | home | house | house exterior | park | row | sky | suburb | tree
41.8100026,-87.6185347,18616,street_view_18615.jpg,apartment | building | car | park | parking
41.7403885,-87.703746,18620,street_view_18619.jpg,alley | shed | barrel | bin | building | container | curb | garage | garage door | garbage | home | house | house exterior | hut | pavement | power line | road
41.8821086,-87.7211462,18627,street_view_18626.jpg,apartment | area | building | campus | car | city | field | grass | grassy | green | lawn | lush | park | sky | urban
41.7562755,-87.57452,18629,street_view_18628.jpg,area | fence | grass | green | home | house | house exterior | lawn | lush | sky | suburb | sun | sunny | tree | yard
41.7390872,-87.6700867,18632,street_view_18631.jpg,car | curb | house exterior | park | road | street scene | tree
41.8800021,-87.6341638,18636,street_view_18635.jpg,apartment | building | ceiling | chair | city view | table | office | office building | office chair | office supply | room | stool | white | window
41.7610902,-87.6033506,18644,street_view_18643.jpg,car | driveway | home | house | house exterior | park | road | rural | street scene | suburb
41.7274956,-87.559091,18651,street_view_18650.jpg,shed | backyard | fence | garage | grass | home | house | house exterior | white | yard
41.7548731,-87.6522992,18652,street_view_18651.jpg,alley | bin | blue | car | curb | driveway | fence | garage | house | house exterior | park | pavement | pick up | power line | road | suv | tree
41.6851105,-87.6603511,18663,street_view_18662.jpg,alley | bin | cloudy | driveway | fence | garage | house | house exterior | pole | power line | road | rural | sky | telegraph pole
41.8027503,-87.6669105,18668,street_view_18667.jpg,car | home | house | house exterior | park | pick up | red | tree
41.7477268,-87.6326629,18677,street_view_18676.jpg,attach | shed | building | garage | garage door | house | house exterior | pole | power line | sky | telegraph pole | wire
41.9318826,-87.7382218,18680,street_view_18679.jpg,building | car | curb | green | grow | lamp post | minivan | park | pole | sedan | suv | tree
41.9258987,-87.6870509,18681,street_view_18680.jpg,clock | brick building | building | fence | power line | red | sky | window
41.8107106,-87.6613418,18684,street_view_18683.jpg,building | car | corner | curb | house exterior | intersection | pole | power line | retail | road | sky | stop sign | street corner | street scene | street sign | suburb
42.0003089,-87.8127484,18693,street_view_18692.jpg,shed | building | chimney | garage | garage door | home | house | house exterior | pole | power line | sky | telegraph pole
41.9627737,-87.7318478,18709,street_view_18708.jpg,apartment | brick building | building | car | curb | office building | park
41.8776298,-87.733733,18710,street_view_18709.jpg,apartment | building | car | home | house | house exterior | license plate | minivan | park | suburb | suv
41.95834,-87.6481758,18717,street_view_18716.jpg,apartment | building | campus | car | curb | park | pavement | road | street scene | tree
41.6904329,-87.6402508,18718,street_view_18717.jpg,car | curb | driveway | home | house | house exterior | park | road | suburb
41.7120408,-87.648709,18720,street_view_18719.jpg,alley | shed | bin | driveway | fence | garage | home | house | house exterior | power line | road | sky
42.0106204,-87.6956456,18721,street_view_18720.jpg,alley | apartment | building | car | chimney | garage | garage door | home | house exterior | park | pole | power line | road | sky | street scene
41.7270904,-87.5969819,18724,street_view_18723.jpg,alley | bin | fence | path | garbage | house exterior | pavement | pole | power line | recycling bin | road | telegraph pole | tree
41.8199429,-87.6930832,18725,street_view_18724.jpg,alley | bin | cooler | fence | garage | home | house | house exterior | power line | recycling bin | road | suburb
41.9886346,-87.6618646,18728,street_view_18727.jpg,alley | bin | building | driveway | fence | garage | home | house | house exterior | paling | power line | retail | road | street scene | suburb | tree
41.6523843,-87.6167963,18740,street_view_18739.jpg,shed | home | house | house exterior | pole | power line | road | rural | shine | sky | stop sign | street corner | street sign | suburb | sun | sunny | tree
41.8128111,-87.6319229,18741,street_view_18740.jpg,lush | park | tree
41.8971927,-87.7739264,18742,street_view_18741.jpg,alley | shed | bin | driveway | fence | path | garage | garage door | home | house | house exterior | lead to | power line | road | tree
41.785477,-87.618293,18754,street_view_18753.jpg,apartment | building | corner | courthouse | home | house | stone building | street corner
41.7247692,-87.6041352,18762,street_view_18761.jpg,brick building | building | car | office building | park | retail | sky
41.9892108,-87.7867584,18765,street_view_18764.jpg,building | campus | fence | lush | park | shine | sun | tree
41.7030379,-87.6442789,18770,street_view_18769.jpg,alley | bin | car | curb | driveway | garage | garage door | home | house | house exterior | park | power line | road | sky
41.7030125,-87.7191529,18771,street_view_18770.jpg,car | curb | park | road | tree
42.0083653,-87.6884404,18774,street_view_18773.jpg,alley | building | driveway | fence | home | house | pole | power line | road | rural | sky | street scene | street sign | suburb | telegraph pole | tree
41.8915047,-87.6127272,18786,street_view_18785.jpg,building | canopy | car | ceiling | pillar | modern | office building | park | parking garage | pole | roof | skateboarder | skylight
41.808143,-87.6207102,18799,street_view_18798.jpg,apartment | building | car | curb | home | house | house exterior | lamp post | minivan | park | pole | road | sedan | silver | street corner | street sign | suburb | suv | tree
41.8901565,-87.6667645,18802,street_view_18801.jpg,building | green | grow | office building | retail | sky | street sign | tree
41.9292363,-87.7631814,18810,street_view_18809.jpg,alley | shed | bin | building | driveway | garage | garage door | garbage | home | house | house exterior | power line | sky
41.7948921,-87.5942233,18815,street_view_18814.jpg,barricade | cone | construction site | construction worker | lamp post | lush | man | park | pole | road | skateboarder | sky | stop sign | street corner | street sign | traffic cone | traffic sign | tree | walk
41.9607967,-87.7195426,18818,street_view_18817.jpg,alley | bin | building | garage | garage door | home | house | house exterior | pavement | power line | retail | road | siding | sky
41.6909384,-87.6728133,18826,street_view_18825.jpg,cloudy | curve | house exterior | lush | retail | road | rural | stop sign | street scene | street sign | suburb | tree
41.9678248,-87.7839476,18830,street_view_18829.jpg,car | curb | home | house | house exterior | park | pine | sky | tree
41.795336,-87.6260974,18832,street_view_18831.jpg,building | car | cloudy | retail | road | rural | sky | street scene | street sign | tree
41.8238918,-87.6949905,18835,street_view_18834.jpg,apartment | building | car | hedge | park | suv | tree
41.8749982,-87.6810515,18838,street_view_18837.jpg,lamp post | pole | retail | road | road sign | rural | sign | signage | sky | street corner | street sign | traffic sign
41.8608012,-87.7057492,18844,street_view_18843.jpg,car | crack | curb | lamp post | park | pole | power line | red | road | rural | stop light | traffic light | street sign | tree
41.8159509,-87.6886868,18850,street_view_18849.jpg,apartment | car | home | house | house exterior | park | row | street scene | suburb | tree
41.930797,-87.7822214,18853,street_view_18852.jpg,car | cloudy | curb | park | power line | road | street corner | street scene | suburb | tree
41.7753445,-87.7187579,18865,street_view_18864.jpg,car | curb | home | house | house exterior | park | tree
41.9471285,-87.8331941,18868,street_view_18867.jpg,alley | shed | bin | cloudy | curb | driveway | fence | garage | garbage | home | house | house exterior | hut | pavement | power line | recycling bin | sky
41.7812346,-87.6536875,18873,street_view_18872.jpg,apartment | area | building | cloudy | grass | grassy | green | lush | rural | sky | suburb | tree | urban | weed
41.991982,-87.7915418,18884,street_view_18883.jpg,car | curb | home | house | house exterior | minivan | park | road | sedan | suv | tree
41.6813375,-87.6191107,18885,street_view_18884.jpg,alley | bin | driveway | fence | garage | home | house | house exterior | power line | road | rural | street scene | suburb | telegraph pole
41.8478361,-87.7213432,18889,street_view_18888.jpg,apartment | building | car | chimney | flag pole | home | house | house exterior | lamp post | park | pole | street sign | tree
41.9004792,-87.6678084,18895,street_view_18894.jpg,alley | bin | brick building | building | car | narrow | park | pole | power line | retail | road | sky | street corner | street scene | street sign | telegraph pole | urban
41.738226,-87.7043578,18897,street_view_18896.jpg,driveway | estate | garage | home | house | house exterior | sale | sky | tree | yard
41.935144,-87.7402469,18902,street_view_18901.jpg,brick building | building | campus | car | park | sky | tree
41.7738124,-87.6312768,18908,street_view_18907.jpg,car | home | house | house exterior | lamp post | park | pole | power line | row | street sign | suburb | yard
41.7475726,-87.6649357,18912,street_view_18911.jpg,apartment | bin | building | cloudy | fence | home | house | house exterior | sky | suburb
41.8164972,-87.6430476,18915,street_view_18914.jpg,car | city bus | city street | drive | intersection | retail | road | sky | stop light | traffic light | street corner | street scene | street sign | suburb
41.8243469,-87.6304863,18917,street_view_18916.jpg,car | fence | highway | overpass | rail | railroad | ramp | road | sky | street sign | track | trailer truck | train track | travel
41.8867632,-87.7722258,18922,street_view_18921.jpg,car | curb | park | road | street scene | tree
41.9408705,-87.8064961,18927,street_view_18926.jpg,alley | bin | building | car | parking lot | cloudy | park | retail | sky
41.7954735,-87.6727933,18931,street_view_18930.jpg,alley | bin | building | car | fence | garage | home | house | house exterior | power line | sky | tarp | yard
41.9086989,-87.6354163,18936,street_view_18935.jpg,alley | apartment | building | car | park | power line | road
41.7837846,-87.6700477,18943,street_view_18942.jpg,car | curb | home | house | house exterior | park | red | row | suburb | tree
41.8875513,-87.6687744,18959,street_view_18958.jpg,alley | brick building | building | fence | garage | garage door | pole | power line | retail | sky | street sign | sun | telegraph pole
41.9354272,-87.7485562,18960,street_view_18959.jpg,shed | bin | building | cloudy | container | cooler | garage | garage door | home | house | house exterior | power line | siding | sky
41.9284557,-87.6438988,18962,street_view_18961.jpg,alley | apartment | bin | building | phone box | car | cloudy | crane | fence | palette | park | pole | power line | sky | street sign | telegraph pole | tree
41.858267,-87.6440887,18965,street_view_18964.jpg,car | drive | driveway | highway | license plate | park | recreational vehicle | road | road sign | sky | street sign | traffic | trailer truck | travel | truck | vehicle
41.6808348,-87.6767141,18971,street_view_18970.jpg,field | grass | grassy | green | ivy | lush | tree
41.7383561,-87.6891853,18972,street_view_18971.jpg,curb | home | house | house exterior | pavement | sun | tree | white house | yard
41.8123125,-87.6946752,18978,street_view_18977.jpg,car | drive | park | retail | road | street scene | suburb | suv | tree
41.7746243,-87.696593,18981,street_view_18980.jpg,shed | bin | building | container | door | fence | garage | garage door | home | house | house exterior | power line | recycling bin | sky
41.8745249,-87.7607078,18982,street_view_18981.jpg,bin | building | car | garage | garage door | home | house | house exterior | park | power line | roof | sky
41.8816502,-87.7056921,18987,street_view_18986.jpg,alley | building | fence | path | hedge | pole | power line | retail | road | rural | sky | street sign | telegraph pole
41.7309167,-87.5679218,18989,street_view_18988.jpg,attach | shed | bin | driveway | fence | garage | garage door | home | house | house exterior | ivy | tree
41.9372058,-87.6852805,18991,street_view_18990.jpg,apartment | building | car | curb | lamp post | park | pole | retail | street corner | street sign | suv
41.7759024,-87.7284433,18992,street_view_18991.jpg,alley | shed | bin | building | cloud | cloudy | fence | garage | garage door | home | house | house exterior | pole | power line | road | sky | telegraph pole
41.9652472,-87.7671926,18993,street_view_18992.jpg,car | garage | home | house exterior | retail | road | sky | stop sign | street scene | street sign | suburb | tree
41.747832,-87.5677437,18994,street_view_18993.jpg,alley | shed | bin | curb | driveway | garage | garbage | home | house | house exterior | pavement | power line | road | tree
41.7978079,-87.730298,19001,street_view_19000.jpg,building | chapel | church | estate | flag pole | home | house | house exterior | lamp post | pole | street corner | street sign | suburb | tree
41.7159161,-87.5614733,19002,street_view_19001.jpg,apartment | building | car | home | house | house exterior | park | suburb | tree
41.9837824,-87.7443097,19004,street_view_19003.jpg,car | cloudy | curb | home | house | house exterior | road | sky | street corner | street scene | suburb | tree
41.753166,-87.5800413,19008,street_view_19007.jpg,alley | bin | building | fence | garage | house | house exterior | narrow | power line | retail | road | sky | street scene | suburb | telegraph pole
41.7685973,-87.5718278,19012,street_view_19011.jpg,alley | bin | blue | building | container | garage | garage door | garbage | home | house | house exterior | pole | power line | recycling bin | retail | road | street scene | suburb | telegraph pole
41.8367637,-87.7166917,19017,street_view_19016.jpg,building | car | curb | grow | house exterior | license plate | minivan | park | sedan | silver | suv | tree
41.9685704,-87.7449482,19030,street_view_19029.jpg,barrel | basement | bin | boiler | building | ceiling | water tank | pillar | container | cooler | cylinder | equipment | facility | fill | home appliance | person | ladder | laundry | man | pipe | silo | tank | walk | warehouse | worker
41.7947108,-87.5849855,19032,street_view_19031.jpg,bay window | car | ceiling | ceiling fan | park | room | window
41.8574798,-87.6537933,19034,street_view_19033.jpg,alley | bin | building | car | fence | garage | home | house | house exterior | pole | power line | stair | suburb | telegraph pole
41.7915767,-87.7875436,19040,street_view_19039.jpg,alley | brick building | building | car | chimney | cloudy | fence | park | pole | power line | sky
41.9229535,-87.6749485,19043,street_view_19042.jpg,alley | brick building | building | car | chimney | garage | park | pole | power line | retail | telegraph pole | warehouse
41.9464884,-87.797595,19049,street_view_19048.jpg,shed | bin | blue | building | car | container | cooler | garage | garage door | home | house | house exterior | park | pole | power line | sky | suv | tarp | yard
41.7836229,-87.6286397,19055,street_view_19054.jpg,building | car | drive | house exterior | park | pick up | power line | retail | road | rural | sky | street scene | suburb | suv
41.8070858,-87.601172,19057,street_view_19056.jpg,car | curb | park | road | street scene | suv | tree
41.7476895,-87.5488331,19058,street_view_19057.jpg,alley | shed | barrel | bin | blue | container | driveway | garage | house | house exterior | pole | power line | recycling bin | road | rural | telegraph pole | tree
41.974041,-87.71632,19060,street_view_19059.jpg,alley | shed | bin | driveway | garage | garage door | home | house | house exterior | power line | sky | sun
41.925455,-87.7025996,19063,street_view_19062.jpg,beam | blanket | building | canopy | car | parking lot | pillar | park | parking | parking garage | pergola | retail | roof | shelter | warehouse
41.9709566,-87.7363958,19069,street_view_19068.jpg,shed | bin | car | cooler | fence | garage | garage door | home | house | house exterior | power line | sky
41.9925476,-87.6949567,19074,street_view_19073.jpg,alley | apartment | attach | bin | building | taxi | car | park | pole | power line | telegraph pole | urban | wire | yellow
41.7607584,-87.6118721,19077,street_view_19076.jpg,alley | bin | driveway | fence | garage | home | house | house exterior | pole | power line | road | telegraph pole | tree
41.985253,-87.783708,19082,street_view_19081.jpg,car | driveway | home | house | house exterior | park | road | row | street scene | suburb | tree
41.7399821,-87.5433076,19085,street_view_19084.jpg,alley | building | driveway | fence | path | home | house | house exterior | lead to | lush | power line | road | rural | tree | white house
41.911904,-87.6754075,19088,street_view_19087.jpg,alley | barricade | barrier | bin | building | construction site | fence | retail | road | tree
41.750379,-87.6459684,19094,street_view_19093.jpg,alley | wall | building | fence | hedge | power line | retail | sky
41.9695477,-87.6787896,19100,street_view_19099.jpg,apartment | bicycle | biker | building | car | cycle | man | office building | park | red | retail | ride | road | street corner
41.9360298,-87.7928401,19103,street_view_19102.jpg,car | curb | driveway | fence | garage | garage door | home | house | house exterior | park | pole | power line | sedan | telegraph pole
41.9404457,-87.6621124,19118,street_view_19117.jpg,shed | bin | car | driveway | garage | garage door | home | house | house exterior | park | stool | tree
41.8388377,-87.7259748,19119,street_view_19118.jpg,building | car | curb | park | retail | road | street scene | tree
41.7525463,-87.5768829,19120,street_view_19119.jpg,building | chimney | fence | garage | garage door | home | house | house exterior | power line | sky | tree
41.8872226,-87.7042003,19131,street_view_19130.jpg,brick building | building | cloudy | sky | window
42.0162316,-87.7052302,19133,street_view_19132.jpg,alley | bin | curb | garage | garbage | home | house | house exterior | pavement | power line | recycling bin | road | tree
41.6565581,-87.6118902,19135,street_view_19134.jpg,bin | car | curb | driveway | home | house | house exterior | park | road | street scene | suburb | tree
41.7599803,-87.6713354,19136,street_view_19135.jpg,car | driveway | estate | home | house | house exterior | park | sky | suburb
42.0100707,-87.6970224,19143,street_view_19142.jpg,alley | bin | building | fence | path | garage | house | house exterior | pavement | pole | power line | retail | road | street scene | suburb | telegraph pole | tree
41.6911255,-87.6342487,19153,street_view_19152.jpg,building | fence | green | grow | lush | tree
41.9511837,-87.648628,19156,street_view_19155.jpg,apartment | building | car | city | drive | park | rise building | road | sky | street scene | tree | urban
41.9086102,-87.6354139,19168,street_view_19167.jpg,apartment | bin | brick building | building | car | curb | garbage | hydrant | park | pavement | pole | power line | recycling bin | retail | street corner
41.8888226,-87.7067211,19169,street_view_19168.jpg,attach | building | door | fire station | flag | flag pole | garage | garage door | mast | office building | pole | red | retail | sky | warehouse
41.718381,-87.6750753,19179,street_view_19178.jpg,car | curb | home | house | house exterior | pavement | road | street corner | street scene | street sign | suburb | tree
41.8364227,-87.6518008,19187,street_view_19186.jpg,alley | brick building | building | car | garage | park | parking | parking garage | power line | retail
41.9292697,-87.7975186,19192,street_view_19191.jpg,attach | shed | bin | garage | garage door | home | house | house exterior | power line | sky | tree
41.9447502,-87.8029319,19193,street_view_19192.jpg,alley | bin | building | driveway | fence | garage | home | house | house exterior | lead to | pole | power line | rail | retail | road | sky
41.7765372,-87.6523504,19207,street_view_19206.jpg,apartment | building | estate | home | house | house exterior | suburb
41.7279559,-87.5982147,19220,street_view_19219.jpg,alley | shed | building | fence | grass | home | house | house exterior | hut | lush | power line | red | yard
41.9147615,-87.718276,19222,street_view_19221.jpg,shed | bin | building | clothesline | fence | garage | home | house | house exterior | pole | power line | rail | sky | stool | wire
41.8164343,-87.7010304,19224,street_view_19223.jpg,alley | bin | building | car | house exterior | park | pole | power line | retail | road | telegraph pole
41.9654337,-87.6958147,19226,street_view_19225.jpg,alley | shed | bin | building | driveway | garage | garage door | home | house | house exterior | pole | power line | stop light | traffic light | street sign | telegraph pole
41.734077,-87.5662831,19228,street_view_19227.jpg,alley | shed | bin | blue | building | container | garage | garage door | home | house | house exterior | hut | pavement | pole | power line | recycling bin | retail | sky | telegraph pole
41.8815888,-87.7090133,19230,street_view_19229.jpg,apartment | brick building | building | fence | home | window
41.760547,-87.6135891,19233,street_view_19232.jpg,car | curb | minivan | park | road | street scene | suv | tree | white
41.797427,-87.5860052,19235,street_view_19234.jpg,apartment | ceiling | floor | hardwood | hardwood floor | home | room | shutter | skylight | white | window | wood floor
41.7355799,-87.6439519,19238,street_view_19237.jpg,building | cloudy | fire station | pole | retail | road | sky | street corner | street sign
41.8470782,-87.7206219,19242,street_view_19241.jpg,apartment | building | car | home | house exterior | park | tree
41.9156542,-87.7909825,19243,street_view_19242.jpg,alley | bin | crack | curb | driveway | garage | garage door | garbage | home | house | house exterior | pavement | pole | power line | road | telegraph pole
41.7897419,-87.785751,19252,street_view_19251.jpg,car | curb | drive | driveway | house exterior | park | road | street scene | suburb | tree | white
41.9690131,-87.7657347,19257,street_view_19256.jpg,alley | apartment | brick building | building | car | curb | park | pavement | power line | road | sky | street scene | suburb
41.691609,-87.6080479,19261,street_view_19260.jpg,shed | bin | building | garage | garage door | home | house | house exterior | pole | power line | sky | suburb | telegraph pole | yard
41.7866588,-87.7355806,19266,street_view_19265.jpg,car | curb | home | house exterior | park | road | sky | street scene | suburb
41.7533491,-87.6043727,19277,street_view_19276.jpg,alley | bin | car | curb | fence | garage | house exterior | park | pavement | power line | road | suburb
41.7171363,-87.5991219,19280,street_view_19279.jpg,shed | bin | car | fence | garage | house | house exterior | park | pick up | suv | tree | yard
41.9455475,-87.644527,19283,street_view_19282.jpg,apartment | building | car | curb | home | park | street scene | tree
41.9324358,-87.6508653,19289,street_view_19288.jpg,alley | apartment | attach | bin | building | car | garage | garage door | park | pole | power line | retail | telegraph pole | truck | van | white | wire
41.7298843,-87.6528206,19295,street_view_19294.jpg,alley | shed | bin | driveway | fence | garage | home | house | house exterior | pole | power line | road | sky | street sign | telegraph pole | tree
41.9216789,-87.72879,19303,street_view_19302.jpg,alley | shed | bin | building | cloudy | driveway | garage | garage door | home | house | house exterior | power line | road
